0	0.10941845178604126
1	0.03545311093330383
2	0.025139935314655304
3	0.010385631583631039
4	0.025295622646808624
5	0.009968557395040989
6	0.08820388466119766
7	0.016365820541977882
8	0.01909877546131611
9	0.03876706585288048
10	0.03108241967856884
11	0.002178822411224246
12	0.0019898435566574335
13	0.0005617273855023086
14	0.034943267703056335
15	0.00048607157077640295
16	0.0004977196222171187
17	0.0005853035836480558
18	0.002602667547762394
19	0.00073603744385764
20	0.022886326536536217
21	0.0007081013754941523
22	0.00042572684469632804
23	0.004384209867566824
24	0.00027973882970400155
25	0.00016207541921176016
26	0.0005672547849826515
27	0.00012221404176671058
28	1.3337928976397961e-05
29	0.0003159601183142513
30	8.351056749233976e-05
31	2.3484435587306507e-05
32	2.760830284387339e-05
33	1.7500953617854975e-05
34	9.833996045927051e-06
35	1.4040972928341944e-05
36	0.0003063689509872347
37	1.0840095455932897e-05
38	3.578232508516521e-06
39	3.746518268599175e-05
40	6.829021458543139e-06
41	0.00020262047473806888
42	0.019238362088799477
43	0.0005642015603370965
44	0.00030337725183926523
45	0.0014006480341777205
46	0.000719038478564471
47	0.0013878997415304184
48	0.00034543281071819365
49	3.1565814424538985e-05
50	4.168097802903503e-05
51	5.371528004616266e-06
52	8.491061635140795e-06
53	5.566705658566207e-05
54	3.126599949609954e-06
55	7.351618933171267e-06
56	3.754929639399052e-05
57	1.0666596608643886e-05
58	1.6725916793802753e-06
59	2.0482353647821583e-05
60	3.4122301713068737e-06
61	1.3563324500864837e-05
62	1.2746095308102667e-05
63	1.7291349649894983e-05
64	9.480098015046678e-06
65	8.834194886730984e-06
66	2.150656200683443e-06
67	1.1556491699593607e-05
68	5.761751822319638e-07
69	9.809750736167189e-06
70	9.29673024074873e-06
71	1.5879564671195112e-05
72	2.1979001019190036e-07
73	8.523790711478796e-06
74	3.881434167851694e-06
75	2.6025629722425947e-06
76	1.1489347343740519e-05
77	7.065487466206832e-07
78	3.452081216437364e-07
79	3.4779903216985986e-05
80	7.177342808972753e-07
81	9.238588631887978e-07
82	9.859404599410482e-07
83	8.431441074208124e-07
84	1.5359688632088364e-06
85	8.868751137924846e-06
86	1.8712626115302555e-06
87	4.967050415416452e-08
88	1.5521018212893978e-06
89	7.326392648110414e-08
90	3.029888659966673e-07
91	1.7371852436554036e-06
92	3.38996187565499e-07
93	5.277369723444281e-07
94	6.916432653270022e-07
95	2.235172935627361e-08
96	3.861835864427121e-07
97	3.869008196488721e-06
98	6.469506956818805e-07
99	1.2417632255790068e-08
100	4.904936758975964e-07
101	3.9487812841798586e-07
102	1.18584978281433e-06
103	8.940661899714542e-08
104	2.2065351004130207e-06
105	1.8502117882235325e-07
106	3.2782295988909027e-07
107	4.1846931253530784e-07
108	6.047327474334452e-07
109	7.587053119095799e-07
110	9.697897667138022e-07
111	7.189632924564648e-07
112	1.7632983428939042e-07
113	2.71943434881905e-07
114	2.6077003667523968e-08
115	4.4206194615981076e-07
116	6.010056381455797e-07
117	4.470342673812411e-08
118	2.6201013270110707e-07
119	7.674004223190423e-07
120	1.2665927329180704e-07
121	1.5770302752571297e-07
122	7.611777164129307e-07
123	1.9743951895634382e-07
124	1.2417582695434248e-07
125	1.0803295680261726e-07
126	1.1175850289646405e-07
127	6.66819460093393e-07
128	1.3038476254223497e-07
129	4.967052991133869e-09
130	5.649987997458084e-07
131	2.4835267176115394e-09
132	9.313203008787241e-08
133	1.8626446163239052e-08
134	0.0
135	1.0679145390213307e-07
136	3.8494636811492455e-08
137	1.4901114298027096e-07
138	2.48352538534391e-08
139	2.048897869144639e-07
140	3.601112652518168e-08
141	2.1854832255030487e-07
142	2.4835267176115394e-09
143	1.6018707071907556e-07
144	4.967052991133869e-09
145	2.7318760587036195e-08
146	1.7384680361942628e-08
147	1.2417605432801793e-07
148	8.071452839431004e-08
149	5.836272976011969e-08
150	4.2219877371962866e-08
151	2.1109956449549827e-08
152	4.7186958340716956e-08
153	4.967052991133869e-09
154	5.4637471436080887e-08
155	3.725287101019603e-08
156	1.738467858558579e-08
157	1.9868210188178637e-08
158	2.8560535270116816e-08
159	2.4835267176115394e-09
160	7.450578820566989e-09
161	4.097811157066644e-08
162	1.1175867342672063e-08
163	2.8560537046473655e-08
164	1.2417633588057697e-09
165	1.6142918113359883e-08
166	3.7252896323280993e-09
167	3.725290076417309e-09
168	6.208816571984244e-09
169	3.7252896323280993e-09
170	4.967052991133869e-09
171	0.0
172	7.4505792646561986e-09
173	1.1175868230850483e-08
174	0.0
175	2.4835267176115394e-09
176	1.2417633588057697e-09
177	9.934105982267738e-09
178	1.7384682138299468e-08
179	1.2417633588057697e-09
180	6.208816127895034e-09
181	6.208815239716614e-09
182	0.0
183	0.0
184	0.0
185	2.4835264955669345e-09
186	6.208815239716614e-09
187	7.4505792646561986e-09
188	3.725290076417309e-09
189	0.0
190	1.2417633588057697e-09
191	1.2417633588057697e-09
192	2.4835267176115394e-09
193	1.986819597732392e-08
194	1.2417633588057697e-09
195	2.4835267176115394e-09
196	1.2417633588057697e-09
197	1.2417633588057697e-09
198	2.4835267176115394e-09
199	0.0
