0	2.2984323501586914
1	2.2933294773101807
2	2.279926061630249
3	2.255587577819824
4	2.2154033184051514
5	2.111203908920288
6	1.9311256408691406
7	1.7042721509933472
8	1.5342779159545898
9	1.5202531814575195
10	1.542891025543213
11	1.3178187608718872
12	1.089335322380066
13	0.7870590090751648
14	0.7084206938743591
15	0.6588645577430725
16	0.6596348285675049
17	0.6208341717720032
18	0.559682309627533
19	0.4533121883869171
20	0.3782879114151001
21	0.3354579508304596
22	0.29303228855133057
23	0.2561481297016144
24	0.2503914535045624
25	0.2249922752380371
26	0.20273447036743164
27	0.19055218994617462
28	0.19595737755298615
29	0.16500669717788696
30	0.15957628190517426
31	0.14930279552936554
32	0.11700090020895004
33	0.11318472772836685
34	0.15720628201961517
35	0.18089981377124786
36	0.18980596959590912
37	0.16870665550231934
38	0.1593376249074936
39	0.16290952265262604
40	0.15407097339630127
41	0.14799527823925018
42	0.13840006291866302
43	0.12737680971622467
44	0.13029956817626953
45	0.11941032856702805
46	0.1125568151473999
47	0.11764997243881226
48	0.11441183090209961
49	0.11969578266143799
50	0.10514984279870987
51	0.09158467501401901
52	0.09387705475091934
53	0.08882367610931396
54	0.10099557042121887
55	0.11178307980298996
56	0.09954703599214554
57	0.07340440154075623
58	0.0751236155629158
59	0.07773026078939438
60	0.06603457033634186
61	0.06046292558312416
62	0.07793537527322769
63	0.0620904378592968
64	0.0995190218091011
65	0.06734783947467804
66	0.0833946168422699
67	0.07106375694274902
68	0.05442650243639946
69	0.04588492214679718
70	0.06709074229001999
71	0.03787278011441231
72	0.04456472024321556
73	0.038029514253139496
74	0.055794790387153625
75	0.10437608510255814
76	0.07704450935125351
77	0.05797543004155159
78	0.0706397145986557
79	0.06739126890897751
80	0.055763278156518936
81	0.04403288662433624
82	0.03298285976052284
83	0.03855716064572334
84	0.02560177445411682
85	0.03174435719847679
86	0.043733835220336914
87	0.04579910635948181
88	0.07244328409433365
89	0.03949233144521713
90	0.045858513563871384
91	0.0764688104391098
92	0.03334949538111687
93	0.05443235859274864
94	0.04637421667575836
95	0.03480738401412964
96	0.06826669722795486
97	0.062056560069322586
98	0.04805988073348999
99	0.06086721643805504
100	0.02954261191189289
101	0.06254465132951736
102	0.05875610187649727
103	0.037225570529699326
104	0.02620595507323742
105	0.03814768046140671
106	0.020465144887566566
107	0.032819051295518875
108	0.01733173243701458
109	0.01699431985616684
110	0.06777859479188919
111	0.02738853543996811
112	0.02574112080037594
113	0.02400142140686512
114	0.03946719318628311
115	0.09626287966966629
116	0.03555179387331009
117	0.03826995939016342
118	0.07774551957845688
119	0.022853031754493713
120	0.034379277378320694
121	0.02988743595778942
122	0.03504706546664238
123	0.02576703391969204
124	0.01565651036798954
125	0.02836606465280056
126	0.02137984149158001
127	0.038772378116846085
128	0.01703951694071293
129	0.024640733376145363
130	0.03180165961384773
131	0.01732696034014225
132	0.014407693408429623
133	0.014851066283881664
134	0.10020044445991516
135	0.054201215505599976
136	0.025993363931775093
137	0.018625358119606972
138	0.022167300805449486
139	0.015297368168830872
140	0.011033126153051853
141	0.021608931943774223
142	0.033699799329042435
143	0.04094144329428673
144	0.015357944183051586
145	0.013083298690617085
146	0.013419289141893387
147	0.009574676863849163
148	0.017752593383193016
149	0.019607335329055786
150	0.03980863466858864
151	0.03596489131450653
152	0.01354929432272911
153	0.015751918777823448
154	0.019163107499480247
155	0.013953395187854767
156	0.025871844962239265
157	0.02447494864463806
158	0.021475819870829582
159	0.00744430348277092
160	0.009596860967576504
161	0.045803774148225784
162	0.007584671955555677
163	0.0115218386054039
164	0.013551536947488785
165	0.01691233552992344
166	0.048561856150627136
167	0.006362621206790209
168	0.00862719863653183
169	0.030156364664435387
170	0.0075489841401577
171	0.009386642836034298
172	0.03693819418549538
173	0.015678085386753082
174	0.017478400841355324
175	0.017481720075011253
176	0.015577510930597782
177	0.038303833454847336
178	0.018786748871207237
179	0.02606242336332798
180	0.01444299053400755
181	0.010983609594404697
182	0.007821515202522278
183	0.0498121939599514
184	0.013193659484386444
185	0.008703014813363552
186	0.03382328152656555
187	0.00853919517248869
188	0.011472240090370178
189	0.05632835626602173
190	0.013945532031357288
191	0.019458381459116936
192	0.02272971160709858
193	0.005956742912530899
194	0.00659288140013814
195	0.015386529266834259
196	0.016774611547589302
197	0.006414506118744612
198	0.02096335031092167
199	0.019139206036925316
